iter	Logloss
1009	0.0006912517943
1010	0.0006880034962
1011	0.0006856518884
1012	0.0006847688669
1013	0.0006827586969
1014	0.0006806116969
1015	0.000680020962
1016	0.0006788610225
1017	0.0006782652592
1018	0.0006774067424
1019	0.0006770640298
1020	0.0006767654399
1021	0.0006753202252
1022	0.0006741490248
1023	0.0006715009519
1024	0.0006702830791
1025	0.0006696798794
1026	0.000667502992
1027	0.0006667107656
1028	0.0006627854702
1029	0.0006607146049
1030	0.0006599703257
1031	0.0006580578915
1032	0.000656504955
1033	0.0006533235138
1034	0.0006516900515
1035	0.0006509931529
1036	0.000649985837
1037	0.0006493065733
1038	0.0006480436571
1039	0.0006474198479
1040	0.0006468949784
1041	0.0006457851108
1042	0.0006453941677
1043	0.0006438317409
1044	0.0006428380938
1045	0.000641653437
1046	0.0006397980862
1047	0.0006376596557
1048	0.0006364157909
1049	0.0006358563598
1050	0.0006351372228
1051	0.0006335148797
1052	0.0006277881298
1053	0.0006270859903
1054	0.0006265575088
1055	0.0006254207993
1056	0.000623397952
1057	0.0006217302113
1058	0.0006207511538
1059	0.0006188555755
1060	0.00061718139
1061	0.0006157313593
1062	0.0006130660763
1063	0.0006123142191
1064	0.0006108929426
1065	0.0006099135309
1066	0.0006094805189
1067	0.0006084326214
1068	0.0006069701968
1069	0.0006064661493
1070	0.0006058446772
1071	0.00060458856
1072	0.0006035916551
1073	0.0006033143829
1074	0.0006007978991
1075	0.0005998175668
1076	0.0005984430335
1077	0.0005970005101
1078	0.0005964845643
1079	0.0005954567806
1080	0.000594165181
1081	0.0005916909432
1082	0.0005914672132
1083	0.0005908843397
1084	0.0005905276041
1085	0.0005891822145
1086	0.0005877360791
1087	0.000587403742
1088	0.0005856190726
1089	0.0005833077985
1090	0.0005821341547
1091	0.0005810403285
1092	0.0005805585903
1093	0.0005800712216
1094	0.000576401491
1095	0.0005754977538
1096	0.0005742508082
1097	0.0005735545824
1098	0.0005720617038
1099	0.0005702753346
1100	0.0005691087023
1101	0.0005683530914
1102	0.0005670718321
1103	0.0005661285756
1104	0.0005658401842
1105	0.000564953657
1106	0.0005634359549
1107	0.0005621885135
1108	0.0005607339856
1109	0.0005603197063
1110	0.0005594929537
1111	0.0005586432899
1112	0.0005571952422
1113	0.0005566282331
1114	0.0005548326569
1115	0.0005544043192
1116	0.0005532671139
1117	0.0005520710546
1118	0.0005515335078
1119	0.0005501551147
1120	0.0005495678501
1121	0.000549206936
1122	0.0005485083731
1123	0.0005476733342
1124	0.0005470663808
1125	0.0005462694447
1126	0.0005446657281
1127	0.0005429615136
1128	0.0005422244583
1129	0.0005416499774
1130	0.0005406489647
1131	0.0005400060333
1132	0.0005384788763
1133	0.0005375970588
1134	0.0005363766718
1135	0.0005357158576
1136	0.0005343422096
1137	0.0005340778626
1138	0.0005330308858
1139	0.000532375277
1140	0.00053226366
1141	0.0005311817674
1142	0.0005297408729
1143	0.0005283609925
1144	0.0005278309883
1145	0.0005275226249
1146	0.0005265585818
1147	0.000525773544
1148	0.0005257707111
1149	0.0005252730731
1150	0.0005243072595
1151	0.0005223776861
1152	0.0005199483146
1153	0.00051940149
1154	0.0005189909289
1155	0.0005173675589
1156	0.000516961141
1157	0.0005163448036
1158	0.0005160312347
1159	0.0005153349026
1160	0.0005144222417
1161	0.0005132409844
1162	0.0005125140923
1163	0.0005116903497
1164	0.0005111161874
1165	0.0005106020122
1166	0.0005093318367
1167	0.0005087246354
1168	0.0005073022966
1169	0.000506367291
1170	0.0005053733252
1171	0.0005046643867
1172	0.0005040127794
1173	0.0005038997813
1174	0.0005028718913
1175	0.0005024805233
1176	0.0005015725721
1177	0.0005009272326
1178	0.0005000619877
1179	0.0004965097526
1180	0.0004952922693
1181	0.0004942315528
1182	0.0004931401346
1183	0.0004921607584
1184	0.0004910151959
1185	0.0004898199157
1186	0.0004886426599
1187	0.0004881052194
1188	0.0004873472005
1189	0.0004867855385
1190	0.0004862081184
1191	0.0004854529324
1192	0.0004848037331
1193	0.0004831409501
1194	0.0004826621156
1195	0.0004815771423
1196	0.0004811454051
1197	0.000480755666
1198	0.0004801649665
1199	0.0004797337605
1200	0.0004781683946
1201	0.0004770113942
1202	0.0004767200283
1203	0.000475643412
1204	0.0004752367108
1205	0.0004742608049
1206	0.000473732111
1207	0.0004732027443
1208	0.0004727924311
1209	0.0004716419464
1210	0.0004713145316
1211	0.0004701603995
1212	0.000469743606
1213	0.0004679306073
1214	0.0004673429533
1215	0.0004665725758
1216	0.0004661976387
1217	0.000465345319
1218	0.0004646888957
1219	0.0004643073721
1220	0.0004636050555
1221	0.0004628512507
1222	0.0004621205695
1223	0.0004612920109
1224	0.000460834742
1225	0.0004601095142
1226	0.0004593888545
1227	0.0004584136923
1228	0.0004575421795
1229	0.0004572577542
1230	0.0004566412752
1231	0.0004561276312
1232	0.0004559653756
1233	0.0004545906653
1234	0.0004543159782
1235	0.0004540313404
1236	0.0004533375226
1237	0.0004528809974
1238	0.0004524628582
1239	0.0004511002586
1240	0.0004501703169
1241	0.0004498585185
1242	0.000449385704
1243	0.0004491269874
1244	0.0004482449575
1245	0.0004479127975
1246	0.000447286297
1247	0.0004458434549
1248	0.0004455480166
1249	0.0004451893688
1250	0.0004449220827
1251	0.0004444462228
1252	0.0004434868895
1253	0.0004425811692
1254	0.0004416849038
1255	0.0004409452989
1256	0.000439928174
1257	0.0004391336813
1258	0.000437424757
1259	0.0004368923804
1260	0.0004366226509
1261	0.0004360162641
1262	0.0004341995826
1263	0.000434012362
1264	0.0004333987158
1265	0.0004322177065
1266	0.000431833704
1267	0.0004315898249
1268	0.0004309676092
1269	0.0004306620079
1270	0.0004299709876
1271	0.0004290688793
1272	0.0004280749843
1273	0.0004276080835
1274	0.0004272808457
1275	0.0004267631648
1276	0.0004265644
1277	0.0004259773833
1278	0.0004247220098
1279	0.0004244400279
1280	0.0004230555793
1281	0.0004220516275
1282	0.0004216305492
1283	0.0004209794023
1284	0.0004201874946
1285	0.0004195626939
1286	0.000418947171
1287	0.0004185032876
1288	0.0004182062559
1289	0.0004176006836
1290	0.0004169910036
1291	0.0004163353594
1292	0.0004150942921
1293	0.0004149637298
1294	0.0004134262327
1295	0.0004123857716
1296	0.0004120182709
1297	0.0004111438544
1298	0.0004083235045
1299	0.0004077341152
1300	0.0004073991931
1301	0.0004071667165
1302	0.0004059866987
1303	0.0004052759542
1304	0.000403735695
1305	0.0004030412044
1306	0.0004028354281
1307	0.000401019384
1308	0.0004001141949
1309	0.0003993977846
1310	0.0003988874693
1311	0.0003982329937
1312	0.0003976821676
1313	0.0003969692984
1314	0.000396308555
1315	0.0003956739098
1316	0.0003951620718
1317	0.0003943230314
1318	0.000393782758
1319	0.0003934576803
1320	0.0003929091913
1321	0.0003923380036
1322	0.0003919265218
1323	0.0003908240552
1324	0.0003900993586
1325	0.0003898407129
1326	0.0003890461139
1327	0.0003884407895
1328	0.0003879407435
1329	0.0003858856718
1330	0.0003854229849
1331	0.0003848462022
1332	0.0003840745853
1333	0.0003838405506
1334	0.000382722857
1335	0.0003824782697
1336	0.0003820560936
1337	0.0003805325487
1338	0.0003799531455
1339	0.0003793833034
1340	0.0003791693825
1341	0.0003776426505
1342	0.0003765789594
1343	0.0003763689692
1344	0.000375647495
1345	0.0003748888741
1346	0.0003746545916
1347	0.0003737037216
1348	0.0003730813643
1349	0.0003725871966
1350	0.0003711063579
1351	0.0003705500076
1352	0.0003703871855
1353	0.0003695278543
1354	0.0003682712767
1355	0.0003676634381
1356	0.0003674078378
1357	0.0003666987931
1358	0.0003659643937
1359	0.0003653370433
1360	0.0003647254865
1361	0.0003643003358
1362	0.0003638125068
1363	0.000362864399
1364	0.0003624533775
1365	0.0003609041592
1366	0.0003604090355
1367	0.0003599323965
1368	0.0003586131051
1369	0.0003578578838
1370	0.0003572323394
1371	0.0003567857648
1372	0.0003563193244
1373	0.000355850051
1374	0.0003550033617
1375	0.0003543222921
1376	0.0003533931294
1377	0.0003528389746
1378	0.0003524018194
1379	0.0003520439507
1380	0.0003509524616
1381	0.0003497829256
1382	0.0003491927219
1383	0.000348694836
1384	0.0003481554478
1385	0.0003476577744
1386	0.0003472276307
1387	0.0003467448656
1388	0.000346147615
1389	0.0003458888985
1390	0.0003455836158
1391	0.0003452700469
1392	0.0003450642706
1393	0.0003438160147
1394	0.0003431710648
1395	0.0003421942736
1396	0.0003418941256
1397	0.000341468975
1398	0.0003413306576
1399	0.0003408603573
1400	0.000339366381
1401	0.0003383836407
1402	0.0003381266593
1403	0.0003371828362
1404	0.0003365895517
1405	0.0003359658133
1406	0.0003356558564
1407	0.0003348858684
1408	0.000333662436
1409	0.0003330028612
1410	0.0003326606443
1411	0.0003322184253
1412	0.0003320534431
1413	0.0003314581402
1414	0.000330657415
1415	0.0003303218201
1416	0.0003299561962
1417	0.0003290709084
1418	0.0003287242297
1419	0.0003281244294
1420	0.0003278509817
1421	0.0003272522793
1422	0.0003253914397
1423	0.0003246809076
1424	0.0003238852818
1425	0.0003237404841
1426	0.0003222990938
1427	0.0003215708561
1428	0.0003212818273
1429	0.0003210502714
1430	0.0003204698413
1431	0.0003201149471
1432	0.000319727014
1433	0.0003193522539
1434	0.0003183133155
1435	0.0003178976198
1436	0.0003176618853
1437	0.000316890056
1438	0.0003167474538
1439	0.0003156018559
1440	0.0003152391358
1441	0.0003147073257
1442	0.0003140712641
1443	0.0003132334631
